road,modal_class,segments,length_m,mean_lanes,mean_speed_mph,oneway_share,transit_share,max_transit_routes,commercial_share,junction_share,unpaved_share,class_pts,lane_pts,speed_pts,oneway_pts,transit_pts,commercial_pts,junction_pts,surface_pts,score,category,min_segment_score,max_segment_score,score_std,dominant_category,category_consistency,classification_margin,margin_label,lanes_imputed_share,speed_imputed_share,data_completeness
Balfour Street,residential,2,231,2.0,25,0.52,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Buckingham Street,residential,1,377,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Glencoe Road,residential,1,43,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Beach Street,residential,1,99,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Whatmore Lane,residential,1,70,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Harriott Lane,residential,1,157,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Sterling Circuit,residential,1,401,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Monford Place,residential,1,81,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Toxteth Road,residential,1,456,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Alexandra Road,residential,1,121,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Queen Victoria Street,residential,1,188,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
England Avenue,residential,1,264,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Eve Street,residential,1,190,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Nassau Lane,residential,1,128,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Beaumont Street,residential,1,41,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Ruthven Street,residential,1,488,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Bellevue Park Road,residential,1,118,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Bennetts Grove Avenue,residential,1,61,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Leswell Street,unclassified,2,135,1.0,25,0.0,0.0,0,1.0,0.67,0.0,7.02,0.0,0.0,0.0,0.0,5.0,2.02,0.0,14.0,Low,10.0,16.0,3.0,Low,1.0,6.0,stable,1.0,1.0,0.0
Thread Lane,residential,1,108,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Distillery Drive,residential,1,226,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Court Road,residential,1,214,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Central Park Avenue,residential,4,300,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Bloomfield Street,residential,1,84,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
St Marys Street,residential,1,86,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
South Lane,residential,1,83,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Botany Place,residential,1,72,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,1.0,0.5
Sonny Leonard Street,residential,4,204,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,Low,14.0,14.0,0.0,Low,1.0,6.0,stable,0.0,0.0,1.0
Broughton Street,residential,14,1404,1.4,25,0.06,0.27,7,1.0,0.21,0.0,5.51,1.48,0.0,0.0,1.33,4.94,0.62,0.0,13.9,Low,9.0,20.0,4.0,Low,1.0,6.1,stable,0.49,0.56,0.47
Smidmore Street,unclassified,7,337,1.2,25,0.12,0.0,0,1.0,0.0,0.0,8.0,0.93,0.0,0.0,0.0,5.0,0.0,0.0,13.9,Low,13.0,17.0,1.4,Low,1.0,6.1,stable,0.65,1.0,0.18
Golden Grove Street,residential,2,231,1.3,25,0.0,0.0,0,1.0,0.0,0.0,7.69,1.19,0.0,0.0,0.0,5.0,0.0,0.0,13.9,Low,10.0,23.0,6.5,Low,0.5,6.1,stable,0.7,1.0,0.15
Cary Street,residential,6,581,1.1,26,0.18,0.0,0,1.0,0.0,0.0,7.91,0.32,0.43,0.16,0.0,5.0,0.0,0.0,13.8,Low,10.0,35.4,10.4,Low,0.5,6.2,stable,1.0,0.82,0.09
Sommerville Road,unclassified,8,437,1.2,21,0.69,0.0,0,1.0,0.0,0.0,8.0,0.83,0.0,0.0,0.0,5.0,0.0,0.0,13.8,Low,13.0,17.0,1.7,Low,1.0,6.2,stable,0.79,0.0,0.6
Ridge Street,residential,7,706,1.3,29,0.24,0.0,0,1.0,0.31,0.0,5.0,1.26,1.5,0.0,0.0,5.0,0.94,0.0,13.7,Low,10.0,23.4,4.6,Low,0.86,6.3,stable,0.73,0.14,0.56
Point Street,residential,5,423,1.7,27,0.0,0.0,0,1.0,0.06,0.0,5.0,2.75,0.76,0.0,0.0,5.0,0.18,0.0,13.7,Low,12.4,15.4,1.1,Low,1.0,6.3,stable,0.31,0.69,0.5
Hayes Street,residential,5,274,1.0,25,0.23,1.0,2,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.68,5.0,0.0,0.0,13.7,Low,13.0,15.0,0.8,Low,1.0,6.3,stable,1.0,1.0,0.0
Belvoir Street,residential,8,523,1.8,25,0.19,0.0,0,1.0,0.14,0.0,5.0,3.24,0.0,0.0,0.0,5.0,0.42,0.0,13.7,Low,10.0,17.0,1.8,Low,1.0,6.3,stable,0.0,0.69,0.66
MacArthur Street,residential,6,512,1.4,25,0.0,0.0,0,1.0,0.35,0.0,6.07,1.5,0.0,0.0,0.0,5.0,1.04,0.0,13.6,Low,10.0,17.0,2.4,Low,1.0,6.4,stable,0.62,0.36,0.51
Essex Street,residential,4,392,2.0,25,0.01,0.0,0,1.0,0.45,0.0,5.0,3.87,0.0,0.0,0.0,3.37,1.34,0.0,13.6,Low,7.0,29.0,8.5,Low,0.75,6.4,stable,0.54,0.54,0.46
John Street,residential,21,2593,1.3,27,0.1,0.0,0,1.0,0.4,0.0,5.32,1.29,0.82,0.0,0.0,5.0,1.21,0.0,13.6,Low,10.0,25.4,4.2,Low,0.95,6.4,stable,0.71,0.66,0.31
Gordon Street,residential,12,1585,1.2,26,0.06,0.0,0,0.77,0.2,0.0,8.24,0.76,0.38,0.05,0.0,3.54,0.6,0.0,13.6,Low,5.0,38.0,13.2,Low,0.67,6.4,stable,0.68,0.72,0.3
Renwick Street,residential,15,2234,1.2,27,0.13,0.0,0,1.0,0.55,0.0,5.43,0.67,0.79,0.0,0.0,5.0,1.66,0.0,13.6,Low,10.0,32.4,6.6,Low,0.8,6.4,stable,0.75,0.25,0.5
Belmont Avenue,residential,2,648,1.0,31,0.0,0.0,0,1.0,0.38,0.0,5.0,0.0,2.43,0.0,0.0,5.0,1.13,0.0,13.6,Low,12.4,15.4,1.5,Low,1.0,6.4,stable,1.0,0.0,0.5
Bayview Crescent,residential,3,233,1.3,31,0.0,0.0,0,1.0,0.0,0.0,5.0,1.25,2.43,0.0,0.0,4.97,0.0,0.0,13.6,Low,12.4,16.4,1.6,Low,1.0,6.4,stable,0.69,0.0,0.66
Danks Street,residential,7,655,1.5,25,0.18,0.0,0,1.0,0.52,0.0,5.0,2.07,0.0,0.0,0.0,5.0,1.55,0.0,13.6,Low,10.0,17.0,2.5,Low,1.0,6.4,stable,0.47,0.0,0.77
Ebsworth Street,residential,6,264,1.8,25,0.0,0.0,0,1.0,0.17,0.0,5.0,3.12,0.0,0.0,0.0,5.0,0.51,0.0,13.6,Low,10.0,17.0,2.1,Low,1.0,6.4,stable,0.22,1.0,0.39
Rawson Street,residential,3,471,1.0,25,0.03,0.7,2,1.0,0.03,0.0,5.0,0.0,0.0,0.0,3.45,5.0,0.1,0.0,13.5,Low,10.0,16.0,2.6,Low,1.0,6.5,stable,1.0,1.0,0.0
Spring Street,unclassified,8,845,1.4,25,0.31,0.0,0,1.0,0.0,0.0,6.95,1.57,0.0,0.0,0.0,5.0,0.0,0.0,13.5,Low,10.0,17.0,3.0,Low,1.0,6.5,stable,0.4,0.35,0.62
Evans Street,residential,13,1266,1.6,27,0.03,0.0,0,0.97,0.14,0.0,5.0,2.58,0.79,0.0,0.0,4.68,0.43,0.0,13.5,Low,5.0,19.4,4.3,Low,1.0,6.5,stable,0.32,0.11,0.79
Ascot Street,residential,3,228,2.0,30,0.0,0.0,0,1.0,0.0,0.0,5.58,4.0,1.96,0.0,0.0,2.0,0.0,0.0,13.5,Low,13.4,14.0,0.3,Low,1.0,6.5,stable,0.0,0.19,0.91
Yurong Street,residential,6,334,1.3,25,0.17,0.59,2,1.0,0.12,0.0,5.0,1.16,0.0,0.0,2.59,4.41,0.37,0.0,13.5,Low,10.0,18.0,3.2,Low,1.0,6.5,stable,0.71,0.0,0.65
Westmoreland Street,residential,4,655,1.1,25,0.87,0.0,0,1.0,0.98,0.0,5.0,0.53,0.0,0.0,0.0,5.0,2.95,0.0,13.5,Low,13.0,17.0,1.6,Low,1.0,6.5,stable,0.0,1.0,0.5
Blackfriars Street,residential,7,115,1.9,25,0.13,0.0,0,1.0,0.0,0.0,5.0,3.48,0.0,0.0,0.0,5.0,0.0,0.0,13.5,Low,10.0,14.0,1.4,Low,1.0,6.5,stable,0.0,0.0,1.0
Bank Street,residential,22,1455,1.5,25,0.46,0.28,1,1.0,0.13,0.0,5.0,2.2,0.0,0.0,0.84,5.0,0.39,0.0,13.4,Low,10.0,20.0,2.8,Low,1.0,6.6,stable,0.37,1.0,0.31
Suttie Road,residential,5,588,1.0,25,0.0,1.0,2,0.69,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.44,0.0,0.0,13.4,Low,10.0,15.0,2.4,Low,1.0,6.6,stable,1.0,1.0,0.0
Phelps Street,residential,2,310,2.0,25,0.11,0.0,0,0.89,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.45,0.0,0.0,13.4,Low,9.0,14.0,2.5,Low,1.0,6.6,stable,0.0,0.0,1.0
Elsmere Street,residential,1,158,2.0,31,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,2.43,0.0,0.0,2.0,0.0,0.0,13.4,Low,13.4,13.4,0.0,Low,1.0,6.6,stable,0.0,0.0,1.0
Railway Street,residential,5,641,1.2,26,0.0,0.23,1,1.0,0.41,0.0,5.0,0.92,0.5,0.0,0.69,5.0,1.22,0.0,13.3,Low,10.0,17.0,2.7,Low,1.0,6.7,stable,0.77,0.8,0.21
Pottinger Street,residential,2,282,1.8,25,0.0,0.0,0,1.0,0.0,0.0,5.0,3.3,0.0,0.0,0.0,5.0,0.0,0.0,13.3,Low,10.0,14.0,2.0,Low,1.0,6.7,stable,0.17,0.0,0.92
Chowder Bay Road,unclassified,4,1449,1.0,25,0.0,0.96,2,0.18,0.0,0.0,8.0,0.0,0.0,0.0,4.76,0.54,0.0,0.0,13.3,Low,11.0,16.0,1.8,Low,1.0,6.7,stable,1.0,1.0,0.0
McKye Street,residential,5,264,1.8,25,0.18,0.0,0,1.0,0.0,0.0,5.0,3.29,0.0,0.0,0.0,5.0,0.0,0.0,13.3,Low,10.0,14.0,1.6,Low,1.0,6.7,stable,0.0,1.0,0.5
Gloucester Street,unclassified,2,398,1.0,25,0.0,0.0,0,1.0,0.55,0.0,6.66,0.0,0.0,0.0,0.0,5.0,1.66,0.0,13.3,Low,10.0,16.0,3.0,Low,1.0,6.7,stable,1.0,0.45,0.28
Knox Street,residential,6,587,1.3,25,0.21,0.0,0,0.69,0.0,0.0,8.5,1.28,0.0,0.0,0.0,3.44,0.0,0.0,13.2,Low,5.0,23.0,7.2,Low,0.5,6.8,stable,0.79,0.47,0.37
Bligh Street,unclassified,3,366,1.0,25,1.0,0.0,0,1.0,0.54,0.0,6.62,0.0,0.0,0.0,0.0,5.0,1.62,0.0,13.2,Low,10.0,16.0,2.8,Low,1.0,6.8,stable,1.0,0.0,0.5
Spruson Street,residential,3,620,1.0,26,0.0,0.55,2,1.0,0.0,0.0,5.0,0.0,0.43,0.0,2.76,5.0,0.0,0.0,13.2,Low,10.0,15.0,2.0,Low,1.0,6.8,stable,1.0,0.82,0.09
Brisbane Street,residential,5,546,1.4,25,0.38,0.0,0,1.0,0.57,0.0,5.0,1.55,0.0,0.0,0.0,5.0,1.7,0.0,13.2,Low,10.0,14.0,1.5,Low,1.0,6.8,stable,0.27,0.39,0.67
Barwon Park Road,unclassified,3,492,1.0,25,0.21,0.0,0,1.0,0.0,0.0,8.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,13.2,Low,13.0,15.4,1.1,Low,1.0,6.8,stable,1.0,0.0,0.5
Central Avenue,unclassified,5,710,1.1,25,1.0,0.0,0,1.0,0.0,0.0,8.0,0.21,0.0,0.0,0.0,5.0,0.0,0.0,13.2,Low,13.0,17.0,1.6,Low,1.0,6.8,stable,0.68,0.0,0.66
Georgina Street,residential,2,202,1.8,25,0.0,0.0,0,1.0,0.0,0.0,5.0,3.21,0.0,0.0,0.0,5.0,0.0,0.0,13.2,Low,10.0,14.0,2.0,Low,1.0,6.8,stable,0.2,0.8,0.5
Lime Street,residential,2,410,1.8,25,0.23,0.0,0,1.0,0.0,0.0,5.0,3.08,0.0,0.0,0.0,5.0,0.0,0.0,13.1,Low,10.0,14.0,2.0,Low,1.0,6.9,stable,0.23,0.23,0.77
Brown Street,residential,9,1259,1.2,25,0.06,0.03,1,1.0,0.11,0.0,6.68,0.89,0.1,0.0,0.1,5.0,0.33,0.0,13.1,Low,10.0,26.0,5.7,Low,0.78,6.9,stable,0.96,0.55,0.24
Lawrence Street,residential,11,741,1.2,31,0.0,0.0,0,1.0,0.0,0.0,5.0,0.66,2.43,0.0,0.0,5.0,0.0,0.0,13.1,Low,12.4,16.4,1.9,Low,1.0,6.9,stable,0.82,0.0,0.59
Glebe Street,residential,3,620,1.6,27,0.0,0.0,0,1.0,0.0,0.0,5.0,2.25,0.81,0.0,0.0,5.0,0.0,0.0,13.1,Low,10.0,14.0,1.6,Low,1.0,6.9,stable,0.44,0.66,0.45
Hansard Street,residential,5,248,1.0,25,0.19,0.26,1,1.0,0.79,0.0,5.0,0.0,0.0,0.0,0.77,5.0,2.37,0.0,13.1,Low,10.0,16.0,2.2,Low,1.0,6.9,stable,1.0,0.0,0.5
Bay Lane,unclassified,1,44,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Grand Drive,unclassified,1,3758,1.0,19,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,0.0,0.0,1.0
Systrum Street,unclassified,1,181,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
St Barnabas Street,unclassified,1,86,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Bridge Lane,unclassified,1,196,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Fox Avenue,unclassified,1,268,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Carrington Drive,unclassified,3,880,1.0,19,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Cable Street,residential,1,111,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,0.0,1.0,0.5
Quarry Master Drive,unclassified,2,293,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Jervois Avenue,unclassified,3,148,1.0,25,0.43,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Broome Avenue,unclassified,1,132,1.0,19,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Mill Hill Road,residential,1,389,1.0,25,1.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Gresham Street,unclassified,1,87,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Little Hay Street,unclassified,2,124,1.0,25,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Thomas Lane,unclassified,1,98,1.0,25,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Sydney Steel Road,unclassified,1,215,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Ennis Road,unclassified,3,318,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.58,0.21
Anglesea Street,residential,1,340,1.0,25,1.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Fern Place,residential,2,133,1.0,25,0.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Magney Lane,residential,1,79,1.0,25,0.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Willoughby Street,residential,4,316,1.0,30,0.0,0.3,1,1.0,0.0,0.0,5.0,0.0,2.1,0.0,0.91,5.0,0.0,0.0,13.0,Low,12.4,15.4,1.2,Low,1.0,7.0,stable,1.0,0.0,0.5
Premier Street,residential,3,433,1.1,31,0.0,0.0,0,1.0,0.0,0.0,5.0,0.54,2.43,0.0,0.0,5.0,0.0,0.0,13.0,Low,12.4,20.4,3.8,Low,0.67,7.0,stable,0.93,0.0,0.53
Harnett Avenue,unclassified,1,103,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Foy Street,residential,1,208,2.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,0.0,1.0,0.5
Jennings Street,residential,1,190,1.0,25,0.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Hooper Street,residential,2,439,1.0,25,0.27,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Wallaroy Road,residential,4,984,1.8,25,0.15,0.0,0,1.0,0.0,0.0,5.0,3.05,0.0,0.0,0.0,4.92,0.0,0.0,13.0,Low,9.0,14.0,2.1,Low,1.0,7.0,stable,0.08,1.0,0.46
Greycairn Place,residential,1,65,1.0,25,0.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Glassop Street,residential,1,552,1.0,25,0.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Princes Street,residential,2,152,1.0,25,0.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Wetherill Street,residential,2,393,1.0,25,0.47,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Victoria Place,unclassified,1,51,1.0,25,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Barcom Avenue,residential,12,817,1.0,26,1.0,0.0,0,1.0,0.12,0.0,7.02,0.06,0.35,0.24,0.0,4.96,0.36,0.0,13.0,Low,9.0,40.9,10.0,Low,0.83,7.0,stable,0.9,0.77,0.17
Wynyard Street,unclassified,1,38,1.0,25,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Blackwattle Lane,residential,2,383,1.0,25,1.0,0.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
Hospital Road,unclassified,3,473,1.0,19,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Upper Fort Street,unclassified,4,208,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Watson Road,unclassified,3,125,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,0.0,0.5
Bowman Street,residential,4,658,1.8,25,0.25,0.0,0,1.0,0.0,0.0,5.0,3.02,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,10.0,14.0,1.7,Low,1.0,7.0,stable,0.25,0.25,0.75
Cowper Lane,unclassified,1,158,1.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,Low,13.0,13.0,0.0,Low,1.0,7.0,stable,1.0,1.0,0.0
